date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:40:43	15304/15304	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:39:55%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewaySensorPollAll	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatae1a7.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:44	15020/15020	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:39:55%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayServiceBusString	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatadef7.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:44	14506/14506	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:39:57%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewaySetAddOneSensorMode	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata6985.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:45	14521/14521	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:39:57%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewaySetRemoveOneSensorMode	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatad8ac.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:46	15152/15152	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:39:57%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewaySetSecurityStatus	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataa646.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:46	14749/14749	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:39:59%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayShutdown	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata4747.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:47	16803/16803	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:39:59%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayStatuses	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata80f3.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:47	14856/14856	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:00%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewaySynchronizeSensorData	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata997a.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:48	15052/15052	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:00%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewaySystemBackup	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata39b0.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:49	14896/14896	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:02%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewaySystemBackupDate	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata1cb2.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:49	15268/15268	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:01%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayThermostatLink	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataa235.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:50	15081/15081	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:01%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayThermostatMain	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata7f2d.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:51	15257/15257	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:03%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayThermostatSetPoint	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatacfae.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:51	15223/15223	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:03%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayThermostatToggle	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatac8d7.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:52	14975/14975	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:04%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayToggleBlockedStatus	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatac37f.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:53	14862/14862	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:06%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayToggleUnblockedStatus	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatabc16.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:53	14795/14795	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:05%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayTunnelClose	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata0f65.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:54	14780/14780	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:06%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayTunnelOpen	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataeaa6.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:54	14831/14831	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:06%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayUnregister	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataa0e8.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:55	14472/14472	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:08%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayUpdate	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata07ef.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:56	16649/16649	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:07%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayUpdateCamera	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata5f2c.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:56	15105/15105	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:08%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayUpdateProperties	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata9702.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:57	14626/14626	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:09%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayUpdateStatus	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata054b.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:58	16316/16316	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:09%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayUPnPDevicesInfo	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatae8ec.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:58	15590/15590	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:09%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayWriteRegister	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata95fd.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:59	15619/15619	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:10%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GatewayWriteRegisters	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata7ae4.html	(from http://greencom.azurewebsites.net/api/metadata)
11:40:59	14789/14789	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:12%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=GreencomDSOData	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatab265.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:00	15068/15068	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:12%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=HeatPumpStatus	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata6ef0.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:01	15139/15139	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:13%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationActivate	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata2ad3.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:01	15404/15404	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:14%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationActiveSchedules	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata5279.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:02	19679/19679	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:14%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationAddCamera	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata3743.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:03	20274/20274	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:14%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationAddOrUpdateSensors	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata8881.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:03	15629/15629	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:15%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationAddWMBusSensor	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata3d8b.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:04	15854/15854	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:16%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationAreas	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata2f33.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:04	19528/19528	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:16%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationAssignableUsers	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata5f68.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:05	16690/16690	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:17%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationCameras	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata15cd.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:06	14756/14756	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:17%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationCity	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatae8ba.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:06	23764/23764	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:18%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationComfort	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata23bd.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:07	24652/24652	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:18%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationComfortAreas	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata507f.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:08	16477/16477	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:19%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationComfortMonthValues	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata1fd8.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:08	15267/15267	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:20%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationComfortStatus	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatac0f7.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:09	17486/17486	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:21%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationConsumptionSummary	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata678a.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:09	16480/16480	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:21%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationConsumptionValues	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata7f0f.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:10	15029/15029	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:22%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationCreateBackup	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata07bc.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:11	15104/15104	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:23%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationCreateSystemBackup	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata8327.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:11	24310/24310	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:23%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationDataCloudStorage	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataea40.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:12	14937/14937	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:23%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationDataUpdater	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata08a2.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:12	16213/16213	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:24%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationDemandResponse	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata9adc.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:13	22959/22959	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:25%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationDetails	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata5230.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:14	22420/22420	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:24%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationDeviceAndArea	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatab101.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:14	16299/16299	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:26%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationEnergyConsumption	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata59e5.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:15	15916/15916	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:26%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationEnergyConsumptionByCategoriesDay	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata0161.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:16	15928/15928	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:29%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationEnergyConsumptionByCategoriesMonth	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataa964.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:16	15922/15922	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:30%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationEnergyConsumptionByCategoriesWeek	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata0566.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:17	15122/15122	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:30%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationEnergyTrend	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata275d.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:18	16978/16978	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:30%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationEnergyTrends	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatae11f.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:18	15313/15313	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:30%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationEnergyTrendSummary	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata4ed8.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:19	16240/16240	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:32%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationFloorplans	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata5939.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:19	17999/17999	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:31%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationFloorplansWithAreasBatch	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatab192.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:20	16855/16855	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:32%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationGasTrends	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata15bf.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:21	14882/14882	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:33%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationGatewaySecurityStatus	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata5b4b.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:21	17018/17018	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:33%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationHeatingTrends	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata0120.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:22	15017/15017	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:35%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationHeatPump	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata52b6.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:23	15281/15281	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:35%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationLastMonthsTrees	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata12b9.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:23	20025/20025	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:36%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationMainThermostat	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatabd20.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:24	14730/14730	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:36%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationName	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata0ddd.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:24	16166/16166	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:36%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationNodes	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata7ea7.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:25	16498/16498	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:37%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationOldConsumptionValues	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata80da.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:26	14795/14795	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:37%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationOverallHumidity	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatace55.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:26	14777/14777	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:38%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationOverallTemp	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata407e.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:27	15447/15447	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:40%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationPercentageConsumptionValues	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata4a79.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:27	16684/16684	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:40%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationPhotos	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatadc65.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:28	17352/17352	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:41%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationPredictions	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata111a.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:29	22562/22562	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:41%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationRegister	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata3eba.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:29	14273/14273	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:41%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationRequestGreencomLiveSensorValues	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadataa8a2.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:30	14749/14749	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:43%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationRequestLiveSensorValues	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata43f1.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:31	14983/14983	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:44%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationRestart	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata2673.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:31	15036/15036	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:43%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationRestoreBackup	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata4ca6.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:32	15099/15099	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:43%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationRestoreSystemBackup	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadatac764.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:32	25480/25480	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:44%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=Installations	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata203c.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:33	15899/15899	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:46%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationsAndSensorAndCategory	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata4542.html	(from http://greencom.azurewebsites.net/api/metadata)
11:41:34	22829/22829	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20May%202016%2009:40:47%20GMT	http://greencom.azurewebsites.net/api/json/metadata?op=InstallationsBatch	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/json/metadata23b2.html	(from http://greencom.azurewebsites.net/api/metadata)
